0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.3473289901437986,0.34823819550923263,0.362409756524777,0.3523018262951898,0.3585378508968238,0.3451449272318112,0.3569378705588946,0.4116771070774088,0.4717350203594042,0.5268579680832595,0.5561054775338805,0.5375949118087737,0.506078101230929,0.4835925002366337,0.5059547696173543,0.5106010233095715,0.523411366943968,0.5488361864080606,0.5864044330142426,0.6591110084984897,0.7474820963791733,0.8370782211852847,0.930096549548447,1.0,0.9813488545835072,0.892900396910314,0.8312018593507804,0.7491081958368437,0.6572741867952798,0.6037789044174668,0.6105586831990082,0.5881746584339282,0.5650212222726125,0.5683899315037477,0.575464591985376,0.60818706541707,0.6291603002426709,0.6318714115204616,0.6318767357816539,0.6301615261631164,0.6073971973594037,0.5965667673115251,0.5895962396953802,0.5723957219420845,0.5538828791901715,0.5625272177995853,0.5622397535429506,0.5263605764756307,0.5163566322001549,0.5304215124932314,0.5756005066961656,0.5957537272967715,0.5799549164624436,0.5473380827678924,0.5188232932744876,0.4941698316311509,0.4760218200149917,0.46681112955819204,0.4777559282700423,0.5169947439437936,0.5538922946103444,0.6314634014877036,0.7164391957414322,0.8064083378088509,0.8864704835888979,0.8903723755053758,0.8213128102217353,0.750676613977995,0.6625122772399781,0.5662184652904951,0.48226835365521126,0.4494521038813084,0.4553717170734486,0.42308060481364906,0.3833221284652444,0.362050678198516,0.3866642575228143,0.43155573055752194,0.4496330354377669,0.44170183938932706,0.4490791455874037,0.4410410246394809,0.44992553397633017,0.4493370373019796,0.45310196459267305,0.4504288018823539,0.4508997142572735,0.4494180505449381,0.45144634972743614,0.42758873176210876,0.4183807175480103,0.4533896054351514,0.5063505333141891,0.5527549970758918,0.5647704128155238,0.5229536753894388,0.48319667899891305,0.45684776860538845,0.4248025808295144,0.43109954010820317,0.4001159304883841,0.40197702062577223,0.43102448103709357,0.44173085398341927,0.49843174947291935,0.5828306647166865,0.6709052032924419,0.7634006702100113,0.8282505539408995,0.7941005359592483,0.7157657492607452,0.6496488920866623,0.5657823256880392,0.4775878823826125,0.4398624962221862,0.4574880443707148,0.45576643025372565,0.4112638151217989,0.39460135082556036,0.39013088230485504,0.3952612694417841,0.43101936152143816,0.4216333026262835,0.3814250800673378,0.32854546411489194,0.24776599245173792,0.14244445657026672,0.041502916696573244,0.0,0.021373813803408748,0.11141268963110917,0.2173317063526503,0.29825958357423277,0.2780131975625886,0.17991811151019554,0.07471976830738702,0.006267153212810683,0.0026709360469969745,0.05897362776671056,0.16272130641175586,0.26490334096446677,0.32062233564973885,0.3536782129381888,0.3839653945329693,0.38894321239015284,0.37466143053276024,0.39870973972644697,0.4794795750770331,0.560462625296068,0.6246749185115403,0.6599204629265834,0.5832542855916008,0.4900422695866493,0.41277902406389444,0.3779311618319996,0.35517217462358364,0.3307836365543806,0.3338362783912916,0.3380998652343772,0.3701638252861197,0.3920356432677825,0.42862532938453146,0.4649304927445561,0.49345268183295143,0.4549117424660998,0.4056785380211667,0.358322116633746,0.35753420371760436,0.36712288068437937,0.38633228473109904,0.3717376696632235,0.3699128263709279,0.3725820007452185,0.379899286549497,0.38386936701301444,0.3791778561974106,0.36498404619717295,0.37713107932476797,0.3800781838528051,0.36331649398358135,0.34865358271660485,0.3249395256697487,0.292401461233728,0.2944353091135943,0.3384500570104967,0.38099236321248897,0.4038890895901255,0.39100816825966556,0.4014126105626712,0.4779802012509813,0.5705438890730736,0.662471705786158,0.7306568479149127,0.7061558001297619,0.6242597927156917,0.5420064944795429,0.47972544659173755,0.45512380969353883,0.4196389178911093,0.40762819187403787,0.4133267607729292,0.44024969906714384,0.4625808533882032,0.48942393693599806,0.5258632067150004,0.5421636921562976,0.5125178726435036,0.46625029084488867,0.4512119389781124,0.46533685642206013,0.4906730608808938,0.48803444053587697,0.505749753440718,0.5232820365990656,0.5387064296295492,0.5551508022707998,0.5639211604626073,0.5761079180062816,0.5859539560345817,0.5734951185064423,0.5587902288423372,0.5204275557574212,0.5107580603855006,0.4934296238407203,0.5104906461794791,0.5315027522618414,0.5508167420274965,0.5298608008500683,0.5483623866922316,0.6272274217820115,0.716098375877416,0.7903167086542409,0.8391121823627761,0.7738490922372696,0.6828991478528548,0.5987826863101802,0.5399064279913492,0.5017211428334667,0.47884503705048687,0.44925302280784507,0.44802224397398094,0.43834106525188377,0.42375934365648105,0.44836755031423703,0.4824472533650961,0.4892089992009425,0.44249857176196317,0.37938123976537463,0.31160525001277906,0.2898288266080318,0.28053920930441656,0.2879516050904063,0.27736139883770683,0.2843309700300227,0.2732972571439589
